date,open,high,low,close,volume,pct,Log_Return,sigma,dayofweek,daysLeft,strike,near_option,strategy_on,strike_real,is_strike
2022-01-17,304.25,310.82,303.75,310.2,39846400,0.017716535433070835,0.0,0.20894059541703738,0,10,321.63942431718647,325.0,,325.0,
2022-01-18,304.07,309.8,301.74,302.65,42333200,-0.024339136041263698,-0.0246402284047422,0.20826741771580032,1,9,320.96721264724323,322.5,,327.5,
2022-01-19,306.29,313.91,302.7,303.33,45933900,0.0022468197587972583,0.002244299433721124,0.20584733183850712,2,8,312.5122429504016,315.0,,327.5,
2022-01-20,309.07,311.65,301.14,301.6,35380700,-0.00570335937757549,-0.005719685637616303,0.20594941972664213,3,7,312.457465701399,315.0,1.0,327.5,
2022-01-21,302.69,304.11,295.61,296.03,57984400,-0.018468169761273412,-0.018640835594090695,0.20642277714815374,4,6,309.9971374412562,312.5,,330.0,0.0
2022-01-24,292.2,297.11,276.05,296.37,85731500,0.0011485322433537615,0.0011478731847818272,0.20636525323064478,0,10,306.73826758223163,310.0,,315.0,
2022-01-25,291.52,294.99,285.17,288.49,72848600,-0.026588386138947873,-0.026948250422141204,0.208222990566798,1,9,306.52822062289954,310.0,,325.0,
2022-01-26,307.99,308.5,293.03,296.71,90428900,0.028493188672050973,0.028094807504648826,0.21001792780355835,2,8,297.8887832972478,300.0,,322.5,
2022-01-27,302.66,307.3,297.93,299.84,53481300,0.010549020929527142,0.01049376824305746,0.21019276277690743,3,7,305.82190617898584,307.5,1.0,315.0,
2022-01-28,300.23,308.48,294.45,308.26,49743700,0.028081643543223178,0.027694583668516487,0.2118481329326232,4,6,308.36256087117636,310.0,,315.0,0.0
2022-01-31,308.95,312.38,306.37,310.98,46444500,0.00882372023616429,0.008785018711096463,0.21191098310303666,0,10,319.70910940968747,322.5,,312.5,
2022-02-01,310.41,310.63,305.13,308.76,40950400,-0.007138722747443649,-0.007164325348017155,0.21206347377529444,1,9,321.93041386170273,325.0,,310.0,
2022-02-02,309.63,315.12,308.88,313.46,36636000,0.015222179038735462,0.015107484144268837,0.21253541782147767,2,8,319.0077421908205,322.5,,310.0,
2022-02-03,309.49,311.23,299.96,301.25,43730000,-0.03895233841638479,-0.03973127542105724,0.21631253035940468,3,7,323.20346123464424,325.0,1.0,300.0,
2022-02-04,300.21,308.8,299.97,305.94,35096500,0.015568464730290499,0.01544851949025466,0.21680210147881204,4,6,310.06555282231636,312.5,,307.5,0.0
2022-02-07,306.17,307.84,299.9,300.95,28533300,-0.016310387657710645,-0.016444866301339536,0.21747982976589464,0,10,317.573649077378,320.0,,310.0,
2022-02-08,301.25,305.56,299.95,304.56,32421200,0.011995348064462563,0.011923974080462123,0.217399552413122,1,9,311.8306934785127,315.0,,322.5,
2022-02-09,309.87,311.93,307.39,311.21,31284700,0.021834778040451752,0.021599813389811613,0.21653891397987468,2,8,314.9269782076506,317.5,,325.0,
2022-02-10,304.04,309.12,300.7,302.38,45386200,-0.028373124256932614,-0.028783420911998467,0.2185026689070707,3,7,321.0685982554812,322.5,1.0,322.5,
2022-02-11,303.19,304.29,294.22,295.04,39175600,-0.02427409220186516,-0.02457356418382605,0.2199503236792381,4,6,311.31952304918246,315.0,,325.0,0.0
2022-02-14,293.77,296.76,291.35,295.0,36359500,-0.00013557483731030384,-0.00013558402840929026,0.21852791456775358,0,10,306.4251860677522,310.0,,312.5,
2022-02-15,300.01,300.8,297.02,300.47,27058300,0.018542372881356073,0.01837255904108706,0.2187899638388283,1,9,305.71789674399116,307.5,,320.0,
2022-02-16,298.37,300.87,293.68,299.5,29982100,-0.003228275701401273,-0.0032334978254028425,0.21804762125797844,2,8,310.7642790502516,312.5,,315.0,
2022-02-17,296.36,296.8,290.0,290.73,32461600,-0.029282136894824617,-0.02971941614093557,0.219751672710035,3,7,309.05479297072645,312.5,1.0,317.5,
2022-02-18,293.05,293.86,286.31,287.93,34264000,-0.009630929040690739,-0.009677606376966732,0.218178484207045,4,6,299.37495860394944,302.5,,322.5,0.0
2022-02-21,293.05,293.86,286.31,287.93,34264000,-0.009630929040690739,0.0,0.2181319356429825,0,10,298.9496250440735,302.5,,315.0,
2022-02-22,285.0,291.54,284.5,287.72,41736100,-0.0007293439377625832,-0.0007296100384461727,0.21718324838649755,1,9,298.3717352219739,300.0,,310.0,
2022-02-23,290.18,291.7,280.1,280.27,37811200,-0.02589322952870865,-0.026234360740426337,0.2180253510677069,2,8,297.5038498741045,300.0,,307.5,
2022-02-24,272.51,295.16,271.52,294.59,56989700,0.05109358832554323,0.049831134862382054,0.22185168857372956,3,7,289.2103806375595,292.5,1.0,312.5,
2022-02-25,295.14,297.63,291.65,297.31,32546700,0.009233171526528583,0.009190806375115322,0.2219013817375482,4,6,303.43469217486467,305.0,,312.5,0.0
2022-02-28,294.31,299.14,293.0,298.79,34627500,0.004977969123137527,0.0049656200002545885,0.2211098950757743,0,10,308.88650715237145,312.5,,302.5,
2022-03-01,296.4,299.97,292.15,294.95,31217800,-0.012851835737474615,-0.012935135047396892,0.2214412813227411,1,9,309.77618677458315,312.5,,302.5,
2022-03-02,295.36,301.47,293.7,300.19,31873000,0.017765723003899003,0.017609757069533404,0.22201605142643754,2,8,305.1797154559788,307.5,,300.0,
2022-03-03,302.89,303.13,294.05,295.92,27314500,-0.014224324594423465,-0.01432645999441903,0.22225023953504094,3,7,309.9439036851973,312.5,1.0,300.0,
2022-03-04,294.29,295.66,287.17,289.86,32356500,-0.0204785077047851,-0.02069109972982827,0.22326422033156443,4,6,304.820822417477,307.5,,292.5,0.0
2022-03-07,288.53,289.69,278.53,278.91,43157200,-0.03777685779341744,-0.038508898658493974,0.22498984578911413,0,10,301.21708058101456,302.5,,305.0,
2022-03-08,277.8,283.96,270.0,275.85,48159500,-0.010971281058405946,-0.011031909417436472,0.2252863212503874,1,9,289.3485018118789,292.5,,312.5,
2022-03-09,283.44,289.6,280.78,288.5,35204500,0.045858256298712874,0.044837846229714276,0.22837151219255944,2,8,285.58629379824873,287.5,,312.5,
2022-03-10,283.02,286.6,280.58,285.59,30628000,-0.010086655112651721,-0.010137870101331851,0.2285548294964106,3,7,298.14684833963287,300.0,1.0,307.5,
2022-03-11,287.96,289.51,279.43,280.07,27209300,-0.019328407857417962,-0.019517643922365498,0.22924689510409837,4,6,294.4275206263851,297.5,,312.5,0.0
2022-03-14,280.34,285.4,275.82,276.44,30660700,-0.012961045452922426,-0.013045772701263322,0.22922905382059555,0,10,291.34338731703644,295.0,,307.5,
2022-03-15,280.35,287.82,278.73,287.15,34245100,0.03874258428592081,0.03801092808711176,0.2316323254922661,1,9,286.9846695199682,290.0,,302.5,
2022-03-16,289.11,294.57,283.2,294.39,37826300,0.025213303151663036,0.024900691576206536,0.2328046877394632,2,8,297.57574892353034,300.0,,292.5,
2022-03-17,293.29,295.61,289.37,295.22,30816600,0.002819389245558801,0.002815422222338974,0.2322977947682766,3,7,304.42810867280974,307.5,1.0,287.5,
2022-03-18,295.37,301.0,292.73,300.43,43390600,0.017647855836325332,0.017493940638975265,0.23234865147689202,4,6,304.50745740827546,307.5,,300.0,1.0
2022-03-21,298.89,300.14,294.9,299.16,28351200,-0.004227274240255596,-0.004236234424359233,0.23086905496463744,0,10,312.6898326046031,315.0,,297.5,
2022-03-22,299.8,305.0,298.77,304.06,27599700,0.016379195079555986,0.01624650302922299,0.23138108590893983,1,9,310.6545030150713,312.5,,295.0,
2022-03-23,300.51,303.23,297.72,299.49,25715400,-0.015029928303624263,-0.015144022336246371,0.23040403411018676,2,8,315.0875229492951,317.5,,290.0,
2022-03-24,299.14,304.2,298.32,304.1,24484500,0.015392834485291607,0.015275566666875382,0.23079270440368496,3,7,309.59494668672687,312.5,1.0,300.0,
2022-03-25,305.23,305.5,299.29,303.68,22566500,-0.0013811246300559077,-0.001382079261755923,0.23068371837284735,4,6,313.6038738948644,315.0,,307.5,0.0
2022-03-28,304.33,310.8,304.33,310.7,29578200,0.023116438356164393,0.022853300977438682,0.23140036161229807,0,10,315.9818824099171,317.5,,307.5,
2022-03-29,313.91,315.82,309.05,315.41,30393400,0.01515931766977796,0.015045563397769236,0.23164776945434928,1,9,322.6658952036207,325.0,,315.0,
2022-03-30,313.76,315.95,311.58,313.86,28163600,-0.004914238610063126,-0.004926353186196246,0.2317185783760254,2,8,326.8625810639942,330.0,,312.5,
2022-03-31,313.9,315.14,307.89,308.31,33422100,-0.01768304339514437,-0.01784125630548333,0.23228062970402197,3,7,324.511230602575,327.5,1.0,317.5,
2022-04-01,309.37,310.13,305.54,309.42,27110500,0.0036002724530506125,0.003593806985831277,0.23198638856872622,4,6,318.0085336868132,320.0,,312.5,0.0
2022-04-04,310.09,315.11,309.71,314.97,24289600,0.017936784952491847,0.017777818904037113,0.23216287387435164,0,10,322.0266106667539,325.0,,315.0,
2022-04-05,313.27,314.87,309.87,310.88,23156700,-0.012985363685430462,-0.013070410565829757,0.23253938840016572,1,9,327.1410789837591,330.0,,317.5,
2022-04-06,305.19,307.0,296.71,299.5,40110400,-0.0366057642820381,-0.03729256807362593,0.23547675145052394,2,8,322.21232680377926,325.0,,325.0,
2022-04-07,296.66,303.65,296.35,301.37,31411200,0.006243739565943152,0.00622432818190889,0.2355314315777704,3,7,309.83156275856743,312.5,1.0,330.0,
2022-04-08,300.44,301.12,296.28,296.97,24361900,-0.014599993363639263,-0.014707622137587195,0.23587877596345583,4,6,310.9849931085992,312.5,,327.5,0.0
2022-04-11,291.79,292.61,285.0,285.26,34569300,-0.039431592416742545,-0.04023007850454962,0.23898695090771643,0,10,309.27652317061086,312.5,,320.0,
2022-04-12,289.24,290.74,280.49,282.06,30966700,-0.011217836359812106,-0.011281230831182052,0.23879890427999304,1,9,296.6133945883572,300.0,,325.0,
2022-04-13,282.73,288.58,281.3,287.62,21907200,0.019712117989080236,0.019520350194139325,0.2395679371734535,2,8,292.62365374972546,295.0,,330.0,
2022-04-14,288.09,288.31,279.32,279.83,28221600,-0.027084347402823283,-0.027457888531987582,0.2411758465151131,3,7,297.717122149088,300.0,1.0,325.0,
2022-04-15,288.09,288.31,279.32,279.83,28221600,-0.027084347402823283,0.0,0.23941770394586578,4,6,288.9751844378639,292.5,,312.5,0.0
2022-04-18,278.91,282.46,278.34,280.52,20778000,0.0024657827966980683,0.002462747742463659,0.23927575851166621,0,10,291.6038270211191,295.0,,312.5,
2022-04-19,279.38,286.17,278.41,285.3,22297700,0.017039783259660712,0.016896234550744696,0.2398358040841773,1,9,291.69849935277904,295.0,,312.5,
2022-04-20,289.4,289.7,285.37,286.36,22906700,0.0037153873116018143,0.0037085023085299436,0.23985080452991,2,8,296.0322553228189,297.5,,300.0,
2022-04-21,288.58,293.3,280.06,280.81,29454600,-0.0193811984914094,-0.019571476474826953,0.24010374877711602,3,7,296.42496492041613,300.0,1.0,295.0,
2022-04-22,281.68,283.2,273.38,274.03,29405800,-0.024144439300594844,-0.024440694607481002,0.24132649827907984,4,6,289.94576010246413,292.5,,300.0,0.0
2022-04-25,273.29,281.11,270.77,280.72,35678900,0.024413385395759768,0.024120141829283414,0.24215588965585605,0,10,285.65363815695497,287.5,,292.5,
2022-04-26,277.5,278.36,270.0,270.22,46518400,-0.037403818751781115,-0.03812128924314662,0.24498146621263733,1,9,292.04379946726954,295.0,,295.0,
2022-04-27,282.1,290.97,279.16,283.22,63477700,0.04810894826437706,0.046987538763099565,0.24845249296409552,2,8,280.6072129537371,282.5,,295.0,
2022-04-28,285.19,290.98,281.46,289.63,33646600,0.022632582444742422,0.022380265511675688,0.24937007900967031,3,7,293.5380255628371,295.0,1.0,297.5,
2022-04-29,288.61,289.88,276.5,277.52,37073900,-0.041811966992369665,-0.042711243645094404,0.25127924812632896,4,6,299.4224378830128,302.5,,300.0,0.0
2022-05-02,277.71,284.94,276.22,284.47,35151100,0.025043240126837896,0.024734797190186706,0.2519225948373732,0,10,289.78773921114015,292.5,,292.5,
2022-05-03,283.96,284.13,280.15,281.78,25978600,-0.009456181671178121,-0.00950117522655031,0.25130387664274606,1,9,296.4174727071535,300.0,,287.5,
2022-05-04,282.59,290.88,276.73,289.98,33599300,0.02910071687131821,0.028685330459917238,0.25255960889757934,2,8,292.89655951799796,295.0,,295.0,
2022-05-05,285.54,286.35,274.34,277.35,43260400,-0.043554727912269775,-0.04453170858380412,0.25640971570998533,3,7,300.7221319935419,302.5,1.0,282.5,
2022-05-06,274.81,279.25,271.27,274.73,37780300,-0.009446547683432449,-0.009491449315674052,0.25660502293885057,4,6,286.99651759124157,290.0,,295.0,0.0
2022-05-09,270.06,272.36,263.32,264.58,47726000,-0.036945364539730075,-0.03764513415133559,0.25907395549839496,0,10,287.1375316736451,290.0,,302.5,
2022-05-10,271.69,273.75,265.07,269.5,39336400,0.018595509864691273,0.01842472731481787,0.25964584657508455,1,9,276.01427376367457,277.5,,292.5,
2022-05-11,265.68,271.36,259.3,260.55,48975900,-0.033209647495361705,-0.033773608993828134,0.26091592430707866,2,8,280.4921317822619,282.5,,300.0,
2022-05-12,257.69,259.88,250.02,255.35,51033800,-0.019957781615812742,-0.020159628261570754,0.2616793819411211,3,7,270.52730287480256,272.5,1.0,295.0,
2022-05-13,257.35,263.04,255.35,261.12,34925100,0.02259643626395147,0.0223449186820893,0.26262470511872305,4,6,264.417065226898,267.5,,302.5,0.0
2022-05-16,259.96,265.82,255.78,261.5,32550900,0.001455269607843146,0.0014542117292354118,0.2624772501314948,0,10,273.1958180471693,275.0,,290.0,
2022-05-17,266.11,268.33,262.46,266.82,28828800,0.020344168260038265,0.020139990245682513,0.2632315531219509,1,9,272.95282758444023,275.0,,290.0,
2022-05-18,263.0,263.6,252.77,254.08,31356000,-0.04774754516153201,-0.04892509569188907,0.2677879734900202,2,8,277.85618040965875,280.0,,277.5,
2022-05-19,253.9,257.67,251.88,253.14,32692300,-0.003699622166246974,-0.00370648269446872,0.2676542928651609,3,7,264.07077838646893,267.5,1.0,282.5,
2022-05-20,257.24,258.54,246.44,252.56,39199300,-0.0022912222485580447,-0.002293851114566026,0.26766447320715814,4,6,262.3375123563675,265.0,,272.5,0.0
2022-05-23,255.49,261.5,253.43,260.65,33175400,0.03203199239784604,0.0315296669643787,0.26942246335142983,0,10,264.46929263016006,267.5,,267.5,
2022-05-24,257.89,261.33,253.5,259.62,29043900,-0.003951659313255251,-0.003959487749266435,0.26868731343690205,1,9,272.37435520223534,275.0,,275.0,
2022-05-25,258.14,264.58,257.13,262.52,28547900,0.011170171789538497,0.011108246140673522,0.26865059011522974,2,8,270.58557535376866,272.5,,275.0,
2022-05-26,262.27,267.11,261.43,265.9,25002100,0.01287520950784704,0.012793028643452147,0.26890029550467254,3,7,272.87655038164553,275.0,1.0,280.0,
