date,open,high,low,close,volume,pct,Log_Return,sigma,dayofweek,daysLeft,strike,near_option,strategy_on,strike_real,is_strike
2022-03-25,359.59,360.67,354.94,359.35,57584200,-0.0008341443069649346,-0.0008344923989134286,0.20302257714431254,4,6,369.5194928019575,371.0,,351.0,1.0
2022-03-28,359.34,365.01,358.07,364.91,56833900,0.015472380687352238,0.015353903920876308,0.20333076988201532,0,10,372.1308580729111,373.0,,355.0,
2022-03-29,368.9,371.83,366.06,371.19,68073000,0.01720972294538381,0.017063313058666225,0.20393900339679433,1,9,377.23047600833354,378.0,,365.0,
2022-03-30,369.28,370.98,365.57,367.09,68757700,-0.011045556184164473,-0.011107011296150035,0.2042557219256128,2,8,383.0303561484738,384.0,,363.0,
2022-03-31,367.24,367.6,361.68,362.54,67011400,-0.01239478057152188,-0.01247223656307097,0.20434196221391593,3,7,378.04938959886834,379.0,1.0,369.0,
2022-04-01,362.81,363.61,358.59,361.85,54527800,-0.0019032382633640266,-0.001905051722636288,0.20397861982402357,4,6,372.55396539312306,374.0,,363.0,0.0
2022-04-04,362.71,369.31,362.44,369.3,45950200,0.020588641702362853,0.020379560546380817,0.20443555927625243,0,10,374.7814492032336,376.0,,371.0,
2022-04-05,367.81,368.54,359.93,361.1,62738700,-0.0222041700514487,-0.02245439357510547,0.2056968147539842,1,9,381.8375812097651,383.0,,373.0,
2022-04-06,355.65,356.78,350.56,353.26,90077100,-0.02171143727499314,-0.021950598556114715,0.20667591974181113,2,8,372.71936353847656,374.0,,378.0,
2022-04-07,352.24,356.35,348.69,354.1,63777400,0.0023778520070203424,0.0023750293905606523,0.2065509322288986,3,7,363.9333312474722,365.0,1.0,384.0,
2022-04-08,352.32,353.09,348.5,349.15,61956100,-0.01397910194860219,-0.01407772982581385,0.20687314167417906,4,6,363.98803361839214,365.0,,379.0,0.0
2022-04-11,344.81,345.75,340.54,340.89,66107400,-0.023657453816411267,-0.02394178469401687,0.20790973960224432,0,10,361.80782141233755,363.0,,374.0,
2022-04-12,345.76,347.69,338.04,339.45,72790200,-0.004224236557247241,-0.004233183850371376,0.20757753582195257,1,9,352.6631045606908,354.0,,376.0,
2022-04-13,339.8,347.43,339.06,346.35,61367800,0.020326999558108794,0.020123163720958067,0.208451314194925,2,8,350.47418932421965,351.0,,383.0,
2022-04-14,346.44,346.97,338.21,338.43,73519400,-0.022867042009527938,-0.023132548183675414,0.20969244240119128,3,7,356.905802965399,358.0,1.0,374.0,
2022-04-15,346.44,346.97,338.21,338.43,73519400,-0.022867042009527938,0.0,0.20966520174592937,4,6,348.02621262147005,349.0,,365.0,0.0
2022-04-18,337.35,341.04,335.79,338.69,58560600,0.0007682534054309631,0.0007679584498409085,0.20963554759445863,0,10,350.867783967612,352.0,,365.0,
2022-04-19,338.03,346.85,336.98,346.26,56515700,0.022350822285866156,0.02210470321615053,0.21069400098025942,1,9,350.4858911092883,351.0,,363.0,
2022-04-20,347.09,347.56,339.96,341.21,65500000,-0.014584416334546324,-0.014691814439322664,0.2111433089697811,2,8,357.67694075527027,359.0,,354.0,
2022-04-21,345.19,347.87,333.2,334.15,75801000,-0.020691070015532942,-0.02090812955452826,0.21139913789912007,3,7,351.74549958888826,353.0,1.0,351.0,
2022-04-22,334.31,335.56,324.96,325.4,82562100,-0.026185844680532644,-0.026534799172141667,0.21303802210885978,4,6,343.70306109087966,345.0,,358.0,0.0
2022-04-25,323.73,329.9,322.43,329.58,101755900,0.012845728334357709,0.012763921797646608,0.21328973196825288,0,10,337.5548417805344,339.0,,349.0,
2022-04-26,327.47,327.66,316.86,317.14,105819600,-0.037745008799077606,-0.03847579982116258,0.21656966511131945,1,9,341.2621985090542,342.0,,352.0,
2022-04-27,317.24,322.88,315.0,316.76,111204200,-0.001198208992873817,-0.0011989274192097225,0.2150692839122195,2,8,327.8932915840561,329.0,,351.0,
2022-04-28,321.85,329.89,317.52,328.01,99450000,0.03551584796060103,0.03489970638206632,0.21789579038158466,3,7,326.725249914593,328.0,1.0,359.0,
2022-04-29,323.7,327.23,312.6,313.25,91977900,-0.04499862809060695,-0.046042501948100376,0.2211701673318775,4,6,337.67991834561434,339.0,,353.0,0.0
2022-05-02,312.83,318.72,309.65,318.48,115511800,0.016695929768555606,0.016558084915884216,0.22165842278322617,0,10,325.40620850496276,326.0,,345.0,
2022-05-03,318.5,321.17,315.98,318.82,78185500,0.0010675709620697749,0.0010670015134387608,0.2205735632279953,1,9,330.21974635165054,331.0,,339.0,
